rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
7934,9626,All India,Government Medical College Srinagar,M.S. (GENERAL SURGERY),Reported,-,-,-,-,All India,"M. P. SHAH GOVER NMENT MEDICA L COLLEG E,M. P. SHAH GOVER NMENT MEDICA L COLLEG E, Gujarat, 361008",M.S. (GENERA L SURGER Y),Open,General,25
7935,9628,All India,MADRAS MEDICAL COLLEGE,M.S. (E.N.T.),Reported,-,-,-,-,-,-,-,-,-,-
7936,9629,DNB Quota,"St. Isabels Hospital,",(NBEMS) PAEDIATRICS,Not Reported,-,-,-,-,-,-,-,-,-,-
7937,9630,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
7938,9631,DNB Quota,"Moulana Hospital, Kerala",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Ananthapuri Hospital and Research Institute,",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Lourdes Hospital, ,Ernakula m, Pachala m, Kochi, Kerala, 682012",(NBEMS) PAEDIAT RICS,Open,OBC,45
7939,9633,-,-,-,-,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
7940,9634,All India,NIL RATAN SIRCAR MEDICAL COLLEGE,M.D. (PSYCHIATRY),Reported,-,-,-,-,-,-,-,-,-,-
7941,9635,-,-,-,-,DNB Quota,"Laddhad Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-
7942,9636,All India,Murshidabad Medical College and Hospital,M.S. (GENERAL SURGERY),Reported,All India,Bankura Sammilani Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
7943,9637,DNB Quota,"Metro Hospital and Cancer Research Centre,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Shifaa Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Ruby General Hospital, ,576 Anandap ur, Kasba Golpark, E. M. Bypass, Kolkata 700107, West Bengal, 700107",(NBEMS) GENERAL MEDICIN E,Open,General,226
7944,9638,DNB Quota,"Sundram Arulrhaj Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Chinmaya Mission Hospital,",(NBEMS) GENERAL MEDICINE,Reported,All India,"Bangalor e Medical College and Researc h Institute, Bangalor e Medical College and Researc h Institute, Karnatak a, 560002",M.D. (Tuberculo sis and Respirator y diseases)/ Pulmonary Medicine /M.D. (Respirato ry Medicine),OBC,OBC,155
7945,9639,DNB Quota,"SANKARA NETHRALAYA , Tamil Nadu",(NBEMS) OPHTHALMOLO GY,Not Reported,DNB Quota,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,-,-
7946,9640,-,-,-,-,All India,"Ravindra Nath Tagore Medical College, Udaipur",M.D. (PSYCHIATRY),Reported,All India,"Dr. Sampurn anand Medical College (SNMC), JODHPU R,Dr. Sampurn anand Medical College (SNMC), JODHPU R, Rajastha n, 342001",M.D. (PSYCHIA TRY),Open,General,23
7947,9642,DNB Quota,"District Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (PSYCHIATRY),Reported,All India,"KING GEORG ES MEDICA L UNIVER SITY,KIN G GEORG ES MEDICA L UNIVER SITY, Shahme ena Road, Chowk, Lucknow -226003, Uttar Pradesh, 226003",M.D. (PSYCHIA TRY),OBC,OBC,44
7948,9644,DNB Quota,"Southern Railway Head Quarter Hospital,",(NBEMS) ORTHOPAEDIC S,Reported,All India,GUNTUR MEDICAL COLLEGE,M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
7949,9646,All India,MADURAI MEDICAL COLLEGE,M.S. (OPHTHALMOL OGY),Reported,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
7950,9647,IP Universit y Quota,"PGIMER, DR. RML Hospital",M.S. (E.N.T.),Reported,-,-,-,-,-,-,-,-,-,-
7951,9648,-,-,-,-,All India,"Government Medical College, Datia",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
7952,9651,-,-,-,-,-,-,-,-,All India,"CALCUT TA NATION AL MEDICA L COLLEG E,CALC UTTA NATION AL MEDICA L COLLEG E 32, Goracha nd Road, Kolkata 700014, West Bengal, 700014",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,53
7953,9652,DNB Quota,"The Voluntary Health Services and Medical Centre,",(NBEMS) GENERAL MEDICINE,Reported,All India,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,DNB Quota,"Apollo Specialit y Hospitals ,Chennai by-pass road, near old palpanna i, Ariyaman galam, Trichy , Tamil Nadu, Tamil Nadu, 620010",(NBEMS) GENERAL MEDICIN E,Open,OBC,133
7954,9653,All India,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (ANAESTHESIO LOGY),Not Reported,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BU RLA",M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-
7955,9654,All India,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
7956,9656,All India,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,M.S. (GENERAL SURGERY),Not Reported,All India,COIMBATORE MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,All India,"GOVT MEDICA L COLLEG E, ANANTA PURAM U,GOVT MEDICA L COLLEG E, ANANTA PURAM U, Andhra Pradesh, 515001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,44
7957,9657,Manage ment/Pai d Seats Quota,Sri Ramachandra Medical College and Research Institute,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
7958,9658,All India,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (Radiotherapy/ Radiation Oncology),Reported,All India,"TATA MEMORIAL CENTRE, MUMBAI",M.D. (Radiotherapy/ Radiation Oncology),Reported,-,-,-,-,-,-
7959,9659,DNB Quota,"KIMS Hospital,",(NBEMS) PAEDIATRICS,Not Reported,DNB Quota,"Aster Medcity, Kuttisahib Road,",(NBEMS) Respiratory Medicine,Reported,-,-,-,-,-,-
7960,9660,All India,GANDHI MEDICAL COLLEGE,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
7961,9661,All India,MADRAS MEDICAL COLLEGE,M.S. (OPHTHALMOL OGY),Reported,-,-,-,-,-,-,-,-,-,-
7962,9663,DNB Quota,"Northern Railway Central Hospital,,",(NBEMS) GENERAL SURGERY,Reported,-,-,-,-,-,-,-,-,-,-
7963,9665,DNB Quota,"Mohandai Oswal Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Yatharth Superspeciality Hospitals, Uttar Pradesh",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
7964,9666,DNB Quota,"GMERS Medical College and Hospital,",(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,DNB Quota,"GMERS Medical College and Hospital,",(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
7965,9668,All India,Sri Bhausaheb Hire Government Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,-,-,-,-,-,-
7966,9669,DNB Quota,"District Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Manipal Hospital Whitefield,",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Narayan a Hrudayal aya Hospital, (NH- Narayan a Health City, Bangalor e) ,#258 Bommas andra Industrial Area, Bangalor e, Karnatak a, 560099",(NBEMS) PAEDIAT RICS,Open,General,76
7967,9671,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Not Reported,-,-,-,-,All India,"Guru Gobind Singh Medical College, Guru Gobind Singh Medical College, Punjab, 151203",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,308
7968,9672,-,-,-,-,All India,"Government Sivagangai Medical College and Hospital, Tamil Nadu",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Reported,-,-,-,-,-,-
7969,9674,-,-,-,-,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BU RLA",M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-
7970,9677,DNB Quota,"NEO Hospital, Uttar Pradesh",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"NIDAAN HOSPITAL, Haryana",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
7971,9678,DNB Quota,"Pushpagiri Institute of Medical Sciences and Research Centre,",(NBEMS) Emergency Medicine,Reported,-,-,-,-,DNB Quota,"IQRAA Internatio nal Hospital and Researc h Centre, ,IQRAA INTERN ATIONA L HOSPIT AL AND RESEAR CH CENTRE MALAPA RAMBA CALICU T, Kerala, 673009",(NBEMS) Emergenc y Medicine,Open,General,2
7972,9679,All India,STANLEY MEDICAL COLLEGE,M.S. (OPHTHALMOL OGY),Seat Surrende red,-,-,-,-,-,-,-,-,-,-
7973,9681,-,-,-,-,All India,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,M.S. (ORTHOPAEDIC S),Reported,All India,"Governm ent Medical College, Nagpur, Governm ent Medical College, Nagpur, Maharas htra, 440003",M.S. (ORTHOP AEDICS),OBC,OBC,51
7974,9682,All India,"Grant Medical College, Maharashtra",M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
7975,9684,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (ANAESTHESIO LOGY),Reported,-,-,-,-,All India,"Universit y College of Medical Sciences ,Universit y College of Medical Sciences , Delhi (NCT), 110095",M.D. (ANAEST HESIOLO GY),Open,General,88
7976,9685,DNB Quota,"MMI Narayana Multispecialty Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-
7977,9686,-,-,-,-,DNB Quota,"Govt. R. D. B. P. Jaipuria Hospital, (Attached with RUHS College of Medical Sciences),",(NBEMS) Obstetrics and Gynaecology,Seat Surrende red,-,-,-,-,-,-
7978,9687,DNB Quota,"Santokbha Durlabhji Memorial Hospital Cum Medical Research Institute,",(NBEMS) PAEDIATRICS,Not Reported,DNB Quota,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital,",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women, BHAGAT PHOOL SINGH GOVT. MEDICA L COLLEG E FOR WOMEN KHANPU R KALAN SONEPA T, Haryana, 131305",(NBEMS) PAEDIAT RICS,Open,General,68
7979,9688,-,-,-,-,All India,MADRAS MEDICAL COLLEGE,M.S. (OPHTHALMOL OGY),Not Reported,-,-,-,-,-,-
7980,9689,DNB Quota,"Mumbai Port Trust Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,DNB Quota,"Jagjivan Ram Railway Hospital,",(NBEMS) GENERAL SURGERY,Reported,All India,"Maharas htra Post Graduate Institute of Medical Educatio n and Researc h, Nashik,M aharashtr a Post Graduati on Institute Of Medical Educatio n and Researc h Civil Hospital campus Trimba, Maharas htra, 422002",M.S. (GENERA L SURGER Y),Open,General,62
7981,9690,DNB Quota,"Vijaya Hospital,",(NBEMS) Respiratory Medicine,Reported,All India,MADRAS MEDICAL COLLEGE,M.D. (Radiotherapy/ Radiation Oncology),Reported,-,-,-,-,-,-
7982,9691,All India,Kakatiya Medical College,M.S. (OPHTHALMOL OGY),Not Reported,All India,Osmania Medical Collge,M.S. (OPHTHALMOL OGY),Not Reported,-,-,-,-,-,-
7983,9692,All India,Osmania Medical Collge,M.S. (E.N.T.),Reported,-,-,-,-,-,-,-,-,-,-
7984,9693,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",M.D. (GENERAL MEDICINE),Not Reported,All India,"Govt. Medical College, Bhavnagar",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-
7985,9694,-,-,-,-,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAM U",M.S. (GENERAL SURGERY),Reported,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.S. (GENERA L SURGER Y),Open,General,9
7986,9695,DNB Quota,"Mahavir Jaipuriya Rajasthan Hospital, Rajasthan",(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,-,-,-,-,DNB Quota,"KAUVER Y HOSPIT AL, Karnatak a,no.92, 1 A B, Konappa na Agrahara , Electroni c City, Bangalor e, Karnatak a, 560100",(NBEMS- DIPLOMA ) RADIO- DIAGNOS IS,Open,EWS,108
7987,9696,All India,"GOVT MEDICAL COLLEGE,THRI SSUR",M.D. (ANAESTHESIO LOGY),Seat Surrende red,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (ANAESTHESIO LOGY),Reported,-,-,-,-,-,-
7988,9697,-,-,-,-,DNB Quota,"Laddhad Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-
7989,9698,All India,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.S. (OPHTHALMOL OGY),Not Reported,-,-,-,-,DNB Quota,"St. Philomen a`s Hospital, ,No.4, Campbell Road, Viveknag ar P.O. Bangalor e - 560047, Karnatak a, 560047",(NBEMS) PAEDIAT RICS,Open,OBC,34
7990,9699,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,",(NBEMS) Obstetrics and Gynaecology,Not Reported,-,-,-,-,-,-,-,-,-,-
7991,9700,All India,"Government Medical College, Aurangabad",M.D. (Radiotherapy/ Radiation Oncology),Not Reported,All India,"B.J.Government Medical College, Pune",M.S. (E.N.T.),Reported,-,-,-,-,-,-
7992,9701,All India,Government Kilpauk Medical College,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
7993,9704,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BU RLA",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
7994,9705,All India,IPGME&R and SSKM Hospital Kolkata,M.D. (ANAESTHESIO LOGY),Reported,All India,Midnapore Medical College and Hospital,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
7995,9706,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR",M.S. (GENERAL SURGERY),Not Reported,All India,Midnapore Medical College and Hospital,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
7996,9707,-,-,-,-,DNB Quota,"Government General Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
7997,9710,Aligarh Muslim Universit y,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-,-,-,-,-
7998,9711,DNB Quota,"Fortis Escorts Heart Institute,",(NBEMS) Cardio Vascular and Thoracic Surgery (Direct 6 Years Course),Not Reported,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,-,-,-,-,-,-
7999,9713,All India,GOA MEDICAL COLLEGE,M.S. (ORTHOPAEDIC S),Not Reported,All India,Government Medical College Kota,M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
8000,9716,DNB Quota,"District Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"M.G.M. Muthoot Hospital,",(NBEMS) GENERAL MEDICINE,Reported,DNB Quota,"Malabar Hospitals Pvt. Ltd., Kerala,K aruvambr um PO, Manjeri, Malappur am, Kerala, Kerala, 676123",(NBEMS) GENERAL MEDICIN E,Open,OBC,453
8001,9717,All India,"Government Medical College, Siddipet",M.S. (GENERAL SURGERY),Not Reported,All India,"Siddhartha Medical College, Vijayawada",M.S. (GENERAL SURGERY),Not Reported,All India,"GUNTU R MEDICA L COLLEG E,GUNT UR MEDICA L COLLEG E, Andhra Pradesh, 522004",M.S. (GENERA L SURGER Y),OBC,OBC,26
8002,9718,-,-,-,-,All India,Lokopriya Gopinath Bordoloi Regional Institute of Mental Health,M.D. (PSYCHIATRY),Not Reported,-,-,-,-,-,-
8003,9719,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",M.D. (ANAESTHESIO LOGY),Not Reported,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",M.D. (ANAESTHESIO LOGY),Reported,-,-,-,-,-,-
8004,9720,-,-,-,-,-,-,-,-,All India,"North Bengal Medical College, North Bengal Medical College, West Bengal, 734012",M.S. (GENERA L SURGER Y),Open,General,16
8005,9721,-,-,-,-,-,-,-,-,All India,"Governm ent Medical College Srinagar, Administr ative Block Governm ent Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,37
8006,9722,-,-,-,-,All India,GOVERNMENT VELLORE MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,All India,"Ravindra Nath Tagore Medical College, Udaipur, Ravindra Nath Tagore Medical College, Udaipur, Rajastha n, 313001",M.D. (Tuberculo sis and Respirator y diseases)/ Pulmonary Medicine /M.D. (Respirato ry Medicine),OBC,OBC,73
8007,9724,-,-,-,-,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18",M.S. (E.N.T.),Seat Surrende red,-,-,-,-,-,-
8008,9725,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR",M.S. (OPHTHALMOL OGY),Reported,-,-,-,-,-,-,-,-,-,-
8009,9726,All India,"Siddhartha Medical College, Vijayawada","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,-,-,-,-,-,-,-,-,-,-
8010,9728,All India,"Silchar Medical College, Silchar",M.S. (GENERAL SURGERY),Not Reported,DNB Quota,"B.R. Singh Hospital and Centre for Medical Education and Research,",(NBEMS) GENERAL SURGERY,Reported,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.S. (GENERA L SURGER Y),Open,General,7
8011,9730,All India,"TATA MEMORIAL CENTRE, MUMBAI",M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
8012,9731,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,Maulana Azad Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-
8013,9732,DNB Quota,"Shri Dada Dev Matri Avum Shishu Chikitsalaya,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,All India,"Moti Lal Nehru Medical College, Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),EWS,EWS,54
8014,9733,DNB Quota,"Manipal Hospital Whitefield,",(NBEMS) PAEDIATRICS,Not Reported,-,-,-,-,-,-,-,-,-,-
8015,9734,-,-,-,-,-,-,-,-,All India,"Koppal Institute of Medical Sciences Koppal, Karnatak a,Ganga vati Road Kiddidal Gate koppal, Karnatak a, 583231",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,3
8016,9735,All India,Osmania Medical Collge,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
8017,9736,All India,Agartala Government Medical College,M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,DNB Quota,"Metro Heart Institute, Uttar Pradesh",(NBEMS) Respiratory Medicine,Reported,-,-,-,-,-,-
8018,9737,-,-,-,-,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi",M.D. (ANAESTHESIO LOGY),Reported,DNB Quota,"St. Stephen` s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) Obstetrics and Gynaecolo gy,Open,General,210
8019,9738,DNB Quota,Kauvery Hospital,(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-,-,-,-,-
8020,9739,-,-,-,-,DNB Quota,"Revathi Medical Center Tirupur (I) Pvt Ltd , Tamil Nadu",(NBEMS) GENERAL MEDICINE,Reported,DNB Quota,"Manipal Hospital, Karnatak a,71 11th main opposite to Malleshw aram railway station Malleshw aram Bengalur u 560003, Karnatak a, 560003",(NBEMS) GENERAL MEDICIN E,Open,General,27
8021,9740,All India,"TATA MEMORIAL CENTRE, MUMBAI",M.D. (ANAESTHESIO LOGY),Not Reported,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (ANAESTHESIO LOGY),Reported,-,-,-,-,-,-
8022,9741,-,-,-,-,All India,DARBHANGA MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
8023,9742,-,-,-,-,Managem ent/Paid Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
8024,9744,Delhi Universit y Quota,Maulana Azad Medical College,M.D. (ANAESTHESIO LOGY),Reported,DNB Quota,"Deen Dayal Upadhyay Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,-,-
8025,9745,Manage ment/Pai d Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
8026,9746,All India,Tirunelveli Medical College,M.S. (E.N.T.),Reported,-,-,-,-,-,-,-,-,-,-
8027,9747,All India,"Rims Medical College, Ongole,",M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-
8028,9748,All India,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU",M.S. (ORTHOPAEDIC S),Not Reported,All India,"CHENGALPATT U MEDICAL COLLEGE, CHENGALPATT U",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
8029,9749,DNB Quota,"Rainbow Childrens Hospital, (A unit of Rainbow Childrens Medicare Pvt. Ltd.) (Formerly Rainbow Institute of Medical Sciences",(NBEMS) PAEDIATRICS,Reported,-,-,-,-,-,-,-,-,-,-
8030,9750,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR",M.S. (ORTHOPAEDIC S),Not Reported,All India,"Government Medical College, Latur",M.S. (ORTHOPAEDIC S),Reported,All India,"Dr.V.M.G ovt.Medi cal College, Solapur, Maharast htra,In front of district court civil chowk Dr.V.M.G ovt.Medi cal College, Solapur, Maharast htra, Maharas htra, 413003",M.S. (ORTHOP AEDICS),OBC,OBC,10
8031,9751,All India,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN",M.D. (GENERAL MEDICINE),Not Reported,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
8032,9752,All India,Government Kilpauk Medical College,M.D. (GENERAL MEDICINE),Reported,All India,MADURAI MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
8033,9755,All India,"Dr. Rajendra Prasad Government Medical College, Tanda",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,JHALAWAR MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Governm ent Medical College Kota,Gov ernment Medical College Kota, Rajastha n, 324005",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,18
8034,9756,DNB Quota,"S. G. L. Super Specialty Charitable Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"S. G. L. Super Specialty Charitable Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
8035,9757,-,-,-,-,All India,"S.V. Medical College, Tirupathi",M.S. (GENERAL SURGERY),Reported,All India,"Bangalor e Medical College and Researc h Institute, Bangalor e Medical College and Researc h Institute, Karnatak a, 560002",M.S. (GENERA L SURGER Y),OBC,OBC,1
8036,9760,All India,GUNTUR MEDICAL COLLEGE,M.S. (E.N.T.),Not Reported,DNB Quota,"Dr. Rangarajan Memorial Hospital, (Sundaram Medical Foundation)",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Apollo Hospital, ,NO. 21, OFF GREAM S LANE, GREAM S ROAD, CHENNA I, Tamil Nadu, 600006",(NBEMS) PAEDIAT RICS,Open,General,46
8037,9762,All India,Government Kilpauk Medical College,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
8038,9764,DNB Quota,AIG Hospital,(NBEMS) Emergency Medicine,Reported,-,-,-,-,-,-,-,-,-,-
8039,9767,DNB Quota,"Sacred Heart Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-
8040,9768,All India,"Shrikrishna Medical College & Hospital, Muzaffarpur",M.S. (GENERAL SURGERY),Reported,All India,SHYAM SHAH MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,All India,"Baba Raghav Das Medical College, Baba Raghav Das Medical College, Gorakhp ur, Uttar Pradesh, 273013",M.S. (GENERA L SURGER Y),Open,General,15
